Date,Open,High,Low,Close,Adj Close,Volume
2012-10-24,68.019997,69.309998,68.019997,68.720001,68.720001,3800
2012-10-25,69.269997,69.510002,68.559998,68.750000,68.750000,6500
2012-10-26,68.400002,68.949997,67.800003,68.349998,68.349998,16300
2012-10-31,68.570000,68.809998,68.230003,68.739998,68.739998,9000
2012-11-01,68.980003,70.000000,68.709999,69.639999,69.639999,22800
2012-11-02,70.000000,70.000000,68.330002,68.720001,68.720001,20800
2012-11-05,69.000000,69.910004,68.199997,68.379997,68.379997,12900
2012-11-06,68.739998,69.650002,68.389999,69.089996,69.089996,9000
2012-11-07,68.709999,68.790001,66.540001,66.540001,66.540001,16900
2012-11-08,66.820000,67.540001,64.000000,64.220001,64.220001,20700
2012-11-09,64.000000,64.849998,62.099998,63.630001,63.630001,15300
2012-11-12,64.040001,64.779999,63.950001,64.080002,64.080002,6500
2012-11-13,64.190002,64.400002,63.410000,64.230003,64.230003,13800
2012-11-14,64.150002,64.389999,63.299999,63.400002,63.400002,5900
2012-11-15,63.090000,63.200001,61.070000,62.369999,62.369999,13600
2012-11-16,61.810001,63.830002,61.759998,62.930000,62.930000,26000
2012-11-19,64.449997,65.589996,63.610001,64.980003,64.980003,21400
2012-11-20,65.000000,66.260002,64.260002,65.199997,65.199997,7400
2012-11-21,65.580002,65.580002,64.849998,65.500000,65.500000,3500
2012-11-23,65.709999,66.980003,65.709999,66.599998,66.599998,7600
2012-11-26,66.339996,67.910004,66.339996,67.690002,67.690002,11800
2012-11-27,67.809998,68.750000,66.500000,66.919998,66.919998,19300
2012-11-28,66.900002,67.910004,66.570000,67.250000,67.250000,11900
2012-11-29,67.580002,68.470001,67.000000,67.860001,67.860001,11000
2012-11-30,67.800003,69.000000,67.349998,68.639999,68.639999,23200
2012-12-03,69.000000,69.000000,67.250000,67.800003,67.800003,24400
2012-12-04,68.000000,68.779999,67.580002,68.629997,68.629997,5700
2012-12-05,68.750000,68.860001,68.379997,68.389999,68.389999,4200
2012-12-06,68.180000,68.989998,67.389999,68.300003,68.300003,4400
2012-12-07,68.550003,68.550003,66.650002,66.949997,66.949997,18000
2012-12-10,66.769997,67.000000,66.470001,66.989998,66.989998,10900
2012-12-11,67.180000,67.500000,66.699997,67.470001,67.470001,7400
2012-12-12,68.440002,68.470001,66.639999,66.870003,66.870003,20100
2012-12-13,66.440002,67.809998,66.129997,67.230003,67.230003,8700
